,Unnamed: 0,Text,Sent,Vader_Sent
1560,1560,Yoga pants make me yogurt pants Smoke weed everyday,Positive,Neutral
1561,1561,tommy how can i locate my phone if its lost but i did not alarm my anti theft alarm please help me to recover my phone.. ,Positive,Positive
1562,1562,"Good game, old feel Retro, self  aware rpg",Positive,Positive
1563,1563,I hate this Crp Structuralismc attachments TV fix shh go fyi go chi hi go go FL do yo to DJ do to do,Positive,Neutral
1564,1564,Fun Good for party's,Positive,Positive
1565,1565,Amazing game. Each new stage brings something new. The chests behind the secret walls in the eastern and western most points in epos world wont open for me though. Starting to annoy the completionist in me. But only bug ive found in this great game,Positive,Positive
1566,1566,Love the app. Tried the free app and decided to get the paid app. Thanks for saving my rear more than once. Definitely worth the paid version.  Keep up the great work. Everyone should have this app,Positive,Positive
1567,1567,Just like hill climb but better Its a really fun  challenging game but takes a bit to get use to so dont give up. Once you get the hang of things its fun  easy but challenging trying to beat your best score,Positive,Positive
1568,1568,Great app pays well and saves you real money ,Positive,Positive
1569,1569,"Awesome Brilliant stuff, one of the best.",Positive,Positive
1570,1570,Just love the app. It should b free.,Positive,Positive
1571,1571,I have a lot of time with it I love it,Positive,Positive
1572,1572,Billing issue fixed Thank you so much for fixing in app purchases So happy,Positive,Positive
1573,1573,Awsome It is a very good game i figured out that when you turn the camra around you can take s picture of your face you can make a necklace  by making  it bigger or smaller and you can flip them upside down.,Positive,Positive
1574,1574,Nice application Good,Positive,Positive
1575,1575,Cool Amazing,Positive,Positive
1576,1576,Cool Game Its fun to play when you have to sit and wait.,Positive,Positive
1577,1577,"As someone who only knows the basics of blackjack, this app really helped me understand the game.  I liked the helpful tips too Fantastic app for beginners looking to learn to play like the pros",Positive,Positive
1578,1578,"It's a keeper Even with all the crashes frustrating, I LOVE this game Quick question, I updated today on Google Play to 1.8.8. Why does my game still say 1.8.7.24 Crashes are more frequent...",Positive,Positive
1579,1579,Aubrey.Penningvodamail.co.za Great for planning your day in advance .Aubrey Penning,Positive,Positive
1580,1580,Weather Great app you have a lot of options to play with.,Positive,Positive
1581,1581,love it....its sooo fun beating japanese people at their own game,Positive,Positive
1582,1582,"Animoca Loved this type of game so much. Excellent for passing time. Also installed My Car Salon 2. The spin is another way to earn the gold coins, no need to use your real money. I bought the Doraemon in less than a week. Try it yourself.",Positive,Positive
1583,1583,makgood awerlo,Positive,Neutral
1584,1584,The one thing I don't like is the drill wisp i makes you miss some of the cakes in the birthday level,Positive,Negative
1585,1585,Nice game This game looks pretty,Positive,Positive
1586,1586,Sooooo much fun,Positive,Positive
1587,1587,"Used to be 1 star It was working, then it stopped. Now it's working like a charm",Positive,Positive
1588,1588,"Addicted.  Totally. It's simple enough to pick up and put down whenever, but challenging enough to keep you hooked  and the levels are designed with just the right growth in difficulty.  I don't play games on my phone often, but this is a keeper.",Positive,Neutral
1589,1589,Goed en genotvol,Positive,Neutral
1590,1590,Tekken I dont trust this one.,Positive,Negative
1591,1591,Its easy to play A very good game is like this.No hardness.A 2 12 years old kid xqn also play this game.Its very cool for Android and IPHONE. With no space,Positive,Positive
1592,1592,Panchtantra in Hindi good app very usefull,Positive,Positive
1593,1593,Amazing It brings me back to my favorite childhood books chose your own adventure. First day and already addicted,Positive,Positive
1594,1594,Perfect I wish there were a petstore but its awesome,Positive,Positive
1595,1595,"pics quiz great to pass time, some  are really hard and make you think I think that is a good thing. Only problem is it stops responding at times.",Positive,Positive
1596,1596,Easy way to kill time This game is a lot of fun and a great way till those times that you are stuck waiting.,Positive,Positive
1597,1597,Real fun and accurate. Fun way to see your local weather.,Positive,Positive
1598,1598,"Great game It was a great game but its just not scary I played the first one so much and then this one so much I just know when I'm gonna get scared but I loved it, it is still fun to play ",Positive,Positive
1599,1599,My son loves it and he is learning more and more,Positive,Positive
1600,1600,Awesome I've played for 30 seconds. What an adorable game. So so fun as well. Well worth the free,Positive,Positive
1601,1601,Highly addictive. Well worth the one dollar  payment.,Positive,Positive
1602,1602,"This app is so user friendly for all to use.  Its great for when a weather event takes place, due to the constant updates being so much earlier than bom, etc.  Great app HSC, highly recommend it.",Positive,Positive
1603,1603,Accurate Rating Excellent chess game that accurately gauges your chess rating,Positive,Positive
1604,1604,"Great except latest update Since you brought back a truing option with the latest update,  5 stars Thank you",Positive,Positive
1605,1605,Shiva the time bender Simply awesome,Positive,Positive
1606,1606,Best free cell game available I've wasted a large portion of my recent life playing this game. It has none of the irritating lack of features that the competition have and believe me when I say that I've tried them all. Great version of this game.,Positive,Positive
1607,1607,Awesome This app is good for my   little cousin,Positive,Positive
1608,1608,Wonderful graphics good and best stylish pieces and board,Positive,Positive
1609,1609,Nice app I got to know a lot of pipol be cause of dis app.. D,Positive,Positive
1610,1610,Dr Panda's Mailman Cool this will be so fun,Positive,Positive
1611,1611,It is what I have been looking for My daughter loves the somgs and the stories... The cartoon characters too Thank you for making this one,Positive,Positive
1612,1612,Awesome game bt how do u beat that big dude with that huge light post he just keep on steeping on my plant,Positive,Positive
1613,1613,Bollywood is lik a chapter fr me which I have to read evry day. .,Positive,Neutral
1614,1614,Pointless Really challenges you with the questions brillant,Positive,Neutral
1615,1615,"Number 1. It's working, here's ur fifth star... Thank u so much...",Positive,Positive
1616,1616,Folder option required I have about 40 downloaded books. There is no way to arrange them. Please provide some folder or other options to arrange the books as per my preference.,Positive,Neutral
1617,1617,Love it Guys this game is just amazing  I love this game this game functions are very nice and very good I love this game I hope you all will install this amazing game ,Positive,Positive
1618,1618,This is good for littles ones I just got it but I went through it and I know my 2 year old will love this app he likes learning and when he wakes up from his nap I will show him it and I kno he's gonna love it good app to learn,Positive,Positive
1619,1619,Monster legends I love this game so much,Positive,Positive
1620,1620,Very cool This game is very cool i liked it alot,Positive,Positive
1621,1621,Best Ever application,Positive,Positive
1622,1622,Great help Makes me win,Positive,Positive
1623,1623,Cool This is a good game really challenging but great,Positive,Positive
1624,1624,Good    better Best,Positive,Positive
1625,1625,What is with you people Its not a game people it's an interactive comic. If you're a fan you will download. For a comic lover its a great download.,Positive,Positive
