,Text,is_pos
1451,Freezes during play Horrible app. Keeps locking up during play. Absolutely no response back from the creators of this app  that used to be fun somewhat rigged but now you can't even play a full hand  this app SUKS,false
1452,It's not the best Should have read the reviews first.. Some of the photos look nothing like the movie  it's very hard to guess them because of that reason. Uninstalling.,false
1453,"Lion heart I lost all my coins,unlocked characters,gems and my much hardwork since last update....Hope u guyz to fix it early as possible... I am feeling so disappointed by this u must fix this ",false
1454,It only plays the other hand a u can't hear what u play,false
1455,Note4 This app now got issues you submit with photos get feedback approval without pictures what's dat developers fix dat on next update promise 5stars,false
1456,"Bad bad bad Won't load, can't open very angry 3 year old and mum so mad",false
1457,What the hell Great game but i dont get it. How many more times do i have to play in the same day I've played the tournaments on 4.11.2013 like 10 times each. What do i have to do for the day to change,false
1458,Painfull and frustrating Poor quality. Slow loading. Bonus games are pathetic. No special anything's with the free games. You will unistall.,false
1459,"Hate it I will take stick cricket over this game anyday. Horrible gameplay, and not much to do. Some batting moves you are not able to perform and is hard even if the difficulty is set on easy. Horrible, hands down",false
1460,whaaattt ttthhheee heelll i've reached level 190 above  after update .. iy has started from the beginning... wt the hell plz plz plz plz fix this,false
1461,Uninstalls itself after opening The app immediately uninstalls itself upon opening on my Samsung Galaxy S5 with a paired Samsung Gear smartwatch. This is a longstanding issue that has precluded me from using this app on this device.,false
1462,Cant log in Please fix this problem. Its been doing this for some time now.,false
1463,This is the best app but Has been filtered in iran..,false
1464,"The thought the light would come out of the phone...... Like in the picture..... I was so disappointed when I did it If you are reading this comment, don't waste your time with this app....",false
1465,Thisgame sucks We all DO have a reliable connection you jerks This game FAILED HARD ,false
1466,"App freezes I love this game and play all the time. However, recently, the app has started to freeze as soon as someone plays their first line of trains.",false
1467, Guys I have a strong WiFi connection but it keeps telling me that I'm not connected. I don't know what to do and I really want to play this game .,false
1468,Fck Game play doesn't match with your coverpic fcku,false
1469,U need to fix this game Running slow. I don't like it no more gta v is better,false
1470,"Great game, big problem After update game immediately crashes when I open it",false
1471,Nah When I donwload Tha From new Phone alredy Sign in Google account Ive purchased many Planes But when I see the plane list all of them must bee payed again What the heck man Waste of money,false
1472,VESA Managing,false
1473,"The smart list update makes it hard to find anything, nothing is in any sort of order that makes sense",false
1474,"Bought it, can't access lessons I bought this last night, and I still cannot access all of the lessons. It says buy all lessons for 199, but Google play says I already own it. 5 stars when fixed.",false
1475,"Ruined I'm addicted to BR , reading about 100 stories a day , but I can't load new stories now . Please fix it .",false
1476,Every time I try to do a song it says I must be a vip player and if not it sends me back to the home page and says an error has occurred. I'm not going to pay 7 to dance when I can play it on my wii with no worries. I'm done with this fricken game,false
1477,"Absolute garbage Quite possibly the worst worms rip off I've ever seen. Horrible aiming mechanics, terrible selection of weaponry, and overall a Grundy feeling sort of game. This game is free and still i feel i paid too much for it",false
1478,Won't even download Uggghhhhhhhh,false
1479,Bakwas ha,false
1480,I want all my money back I tried to play this game today in a message pop up and said it was an unlicense wedding dash error. Wth,false
1481,Don't bother downloading Its stupid and boring. I had it for a half hour and I regret wasting that much time of my life. Uninstalling.,false
1482,New version is annoying The adverts which pop up are very frustrating. If I have my phone on silent for multimedia the adverts still come on at full volume. Fax it please Previous version was excellent.,false
1483,Terrible It won't even let me in once I created a character it shot me out the app. I have tried over 10 times. I wish I could give this app a zero. If the fix it I will give it a better rank,false
1484,Very bad Waste app no one replies properly to ur text everyone say just one word hai and go off  Waste app,false
